source_marker,production_allowed,scraped_at_utc,source_provider,source_site,source_page,source_client_id,make_key,make_name,model_key,model_name,body_type_key,body_name,body_style,model_bodywork,model_type,year_from,year_to,body_power_kw_from,body_power_kw_to,engine_key,selling_name,fuel,power_hp,power_kw,drive,engine_capacity,vehicle_id_code,vehicle_manufacturer,vehicle_body_type,vehicle_power,vehicle_image_url,reference_url,detail_status,detail_error
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Ford,Ford,Mustang,Mustang,K0005589,Mustang Mach-E GT (Typ LSBK) (LSBK) 2021 - ,SUV,Mustang Mach-E GT (Typ LSBK),LSBK,2021,,200,200,P00055890126402,Mustang Mach-E GT,Electrical,272,200,All-wheel drive,,P00055890126402,Ford,LSBK,272 PS / 200 kW,https://images002.bmf-application.com/optimized/PKW/240x120/FORD054T.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Ford,Ford,Mustang,Mustang,K0005064,Mustang Mach-E GT (Typ LSK) (LSK) 2021 - ,SUV,Mustang Mach-E GT (Typ LSK),LSK,2021,,200,200,P00050640108635,Mustang Mach-E GT,Electrical,272,200,All-wheel drive,,P00050640108635,Ford,LSK,272 PS / 200 kW,https://images002.bmf-application.com/optimized/PKW/240x120/FORD054.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Ford,Ford,Transit_2fTourneo,Transit/Tourneo,K0003670,Transit (FCD) 2014 - 2024,Transporter,Transit,FCD,2014,2024,74,136,P00036700109877,eTransit (kurz),Electrical,136,100,front wheel drive ,,P00036700109877,Ford,FCD,136 PS / 100 kW,https://images002.bmf-application.com/optimized/PKW/240x120/FORD078.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Ford,Ford,Transit_2fTourneo,Transit/Tourneo,K0003670,Transit (FCD) 2014 - 2024,Transporter,Transit,FCD,2014,2024,74,136,P00036700109878,eTransit (mittel),Electrical,136,100,front wheel drive ,,P00036700109878,Ford,FCD,136 PS / 100 kW,https://images002.bmf-application.com/optimized/PKW/240x120/FORD078.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Ford,Ford,Transit_2fTourneo,Transit/Tourneo,K0003670,Transit (FCD) 2014 - 2024,Transporter,Transit,FCD,2014,2024,74,136,P00036700109879,eTransit (lang),Electrical,136,100,front wheel drive ,,P00036700109879,Ford,FCD,136 PS / 100 kW,https://images002.bmf-application.com/optimized/PKW/240x120/FORD078.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Genesis,Genesis,GV60,GV60,K0005057,Genesis GV60 (JW) 2021 - ,SUV,Genesis GV60,JW,2021,,78,78,P00050570109210,GV60 AWD,Electrical,106,78,All-wheel drive,,P00050570109210,Genesis,JW,106 PS / 78 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN053.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,GWM,GWM,Ora%2007,Ora 07,K0005424,Ora 07 (EC24) 2024 - ,Saloon,Ora 07,EC24,2024,,66,66,P00054240123745,ORA 07,Electrical,90,66,front wheel drive ,,P00054240123745,GWM,EC24,90 PS / 66 kW,https://images002.bmf-application.com/optimized/PKW/240x120/GWM003.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,GWM,GWM,Ora%2007,Ora 07,K0005424,Ora 07 (EC24) 2024 - ,Saloon,Ora 07,EC24,2024,,66,66,P00054240123746,ORA 07,Electrical,90,66,All-wheel drive,,P00054240123746,GWM,EC24,90 PS / 66 kW,https://images002.bmf-application.com/optimized/PKW/240x120/GWM003.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,GWM,GWM,Ora%20Funky%20Cat,Ora Funky Cat,K0005232,Ora Funky Cat (ES11) 2023 - ,Hatchback,Ora Funky Cat,ES11,2023,,60,60,P00052320110987,Ora Funky Cat,Electrical,82,60,front wheel drive ,,P00052320110987,GWM,ES11,82 PS / 60 kW,https://images002.bmf-application.com/optimized/PKW/240x120/GWM001.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,GWM,GWM,Ora%20Funky%20Cat,Ora Funky Cat,K0005232,Ora Funky Cat (ES11) 2023 - ,Hatchback,Ora Funky Cat,ES11,2023,,60,60,P00052320110988,Ora Funky Cat GT,Electrical,82,60,front wheel drive ,,P00052320110988,GWM,ES11,82 PS / 60 kW,https://images002.bmf-application.com/optimized/PKW/240x120/GWM001.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Honda,Honda,Honda%20e,Honda e,K0004743,Honda e (ZC) 2020 - ,Hatchback,Honda e,ZC,2020,,60,60,P00047430105318,Honda e,Electrical,82,60,rear wheel drive,,P00047430105318,Honda,ZC,82 PS / 60 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HONDA010.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Inster,Inster,K0005612,Inster (AX1) 2025 - ,SUV,Inster,AX1,2025,,24,28,P00056120126592,Inster EV,Electrical,33,24,front wheel drive ,,P00056120126592,Hyundai,AX1,33 PS / 24 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN068.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Inster,Inster,K0005612,Inster (AX1) 2025 - ,SUV,Inster,AX1,2025,,24,28,P00056120126593,Inster EV,Electrical,38,28,front wheel drive ,,P00056120126593,Hyundai,AX1,38 PS / 28 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN068.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0004087,Ioniq (AE) 2016 - 2019,Hatchback,Ioniq,AE,2016,2019,25,77,P00040870096214,Ioniq Elektro,Electrical,34,25,front wheel drive ,,P00040870096214,Hyundai,AE,34 PS / 25 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN009.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0004947,Ioniq 5 (NE) 2021 - 2024,SUV,Ioniq 5,NE,2021,2024,42,81,P00049470108017,Ioniq 5 Launch Edition,Electrical,103,76,All-wheel drive,,P00049470108017,Hyundai,NE,103 PS / 76 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0004947,Ioniq 5 (NE) 2021 - 2024,SUV,Ioniq 5,NE,2021,2024,42,81,P00049470108018,Ioniq 5,Electrical,82,60,All-wheel drive,,P00049470108018,Hyundai,NE,82 PS / 60 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0004947,Ioniq 5 (NE) 2021 - 2024,SUV,Ioniq 5,NE,2021,2024,42,81,P00049470108019,Ioniq 5,Electrical,72,53,rear wheel drive,,P00049470108019,Hyundai,NE,72 PS / 53 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0004947,Ioniq 5 (NE) 2021 - 2024,SUV,Ioniq 5,NE,2021,2024,42,81,P00049470108020,Ioniq 5,Electrical,57,42,rear wheel drive,,P00049470108020,Hyundai,NE,57 PS / 42 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0004947,Ioniq 5 (NE) 2021 - 2024,SUV,Ioniq 5,NE,2021,2024,42,81,P00049470110151,Ioniq 5,Electrical,76,56,rear wheel drive,,P00049470110151,Hyundai,NE,76 PS / 56 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0004947,Ioniq 5 (NE) 2021 - 2024,SUV,Ioniq 5,NE,2021,2024,42,81,P00049470110152,Ioniq 5 AWD,Electrical,110,81,All-wheel drive,,P00049470110152,Hyundai,NE,110 PS / 81 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN041.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005798,Ioniq 5 (NE/Facelift) 2024 - ,SUV,Ioniq 5,NE,2024,,42,81,P00057980128384,Ioniq 5 AWD,Electrical,110,81,All-wheel drive,,P00057980128384,Hyundai,NE,110 PS / 81 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN072.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005798,Ioniq 5 (NE/Facelift) 2024 - ,SUV,Ioniq 5,NE,2024,,42,81,P00057980128385,Ioniq 5,Electrical,76,56,rear wheel drive,,P00057980128385,Hyundai,NE,76 PS / 56 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN072.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005798,Ioniq 5 (NE/Facelift) 2024 - ,SUV,Ioniq 5,NE,2024,,42,81,P00057980128387,Ioniq 5,Electrical,57,42,rear wheel drive,,P00057980128387,Hyundai,NE,57 PS / 42 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN072.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005798,Ioniq 5 (NE/Facelift) 2024 - ,SUV,Ioniq 5,NE,2024,,42,81,P00057980128388,Ioniq 5,Electrical,72,53,rear wheel drive,,P00057980128388,Hyundai,NE,72 PS / 53 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN072.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005396,Ioniq 5 N (NE) 2024 - ,SUV,Ioniq 5 N,NE,2024,,159,159,P00053960122421,Ioniq 5 N,Electrical,216,159,All-wheel drive,,P00053960122421,Hyundai,NE,216 PS / 159 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN060.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005135,Ioniq 6 (CE) 2022 - ,Saloon,Ioniq 6,CE,2022,,37,81,P00051350110299,Ioniq 6,Electrical,50,37,front wheel drive ,,P00051350110299,Hyundai,CE,50 PS / 37 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN055.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005135,Ioniq 6 (CE) 2022 - ,Saloon,Ioniq 6,CE,2022,,37,81,P00051350110300,Ioniq 6,Electrical,76,56,front wheel drive ,,P00051350110300,Hyundai,CE,76 PS / 56 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN055.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005135,Ioniq 6 (CE) 2022 - ,Saloon,Ioniq 6,CE,2022,,37,81,P00051350110301,Ioniq 6 AWD,Electrical,110,81,front wheel drive ,,P00051350110301,Hyundai,CE,110 PS / 81 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN055.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005135,Ioniq 6 (CE) 2022 - ,Saloon,Ioniq 6,CE,2022,,37,81,P00051350126591,Ioniq 6,Electrical,72,53,front wheel drive ,,P00051350126591,Hyundai,CE,72 PS / 53 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN055.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Ioniq,Ioniq,K0005135,Ioniq 6 (CE) 2022 - ,Saloon,Ioniq 6,CE,2022,,37,81,P00051350127868,Ioniq 6,Electrical,57,42,front wheel drive ,,P00051350127868,Hyundai,CE,57 PS / 42 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN055.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0004473,Kona Electric (OS) 2018 - 2021,SUV,Kona Electric,OS,2018,2021,26,28,P00044730100872,Kona Elektro,Electrical,38,28,front wheel drive ,,P00044730100872,Hyundai,OS,38 PS / 28 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN023.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0004473,Kona Electric (OS) 2018 - 2021,SUV,Kona Electric,OS,2018,2021,26,28,P00044730100874,Kona Elektro,Electrical,35,26,front wheel drive ,,P00044730100874,Hyundai,OS,35 PS / 26 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN023.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0004957,Kona Electric (OS/Facelift) 2021 - 2023,SUV,Kona Electric,OS,2021,2023,26,28,P00049570108141,Kona Elektro,Electrical,35,26,front wheel drive ,,P00049570108141,Hyundai,OS,35 PS / 26 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN040.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0004957,Kona Electric (OS/Facelift) 2021 - 2023,SUV,Kona Electric,OS,2021,2023,26,28,P00049570108142,Kona Elektro,Electrical,38,28,front wheel drive ,,P00049570108142,Hyundai,OS,38 PS / 28 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN040.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0005394,Kona Electric (SX2) 2023 - ,SUV,Kona Electric,SX2,2023,,33,53,P00053940111599,Kona Elektro,Electrical,52,38,front wheel drive ,,P00053940111599,Hyundai,SX2,52 PS / 38 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN059.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0005394,Kona Electric (SX2) 2023 - ,SUV,Kona Electric,SX2,2023,,33,53,P00053940111600,Kona Elektro,Electrical,72,53,front wheel drive ,,P00053940111600,Hyundai,SX2,72 PS / 53 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN059.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0005394,Kona Electric (SX2) 2023 - ,SUV,Kona Electric,SX2,2023,,33,53,P00053940123758,Kona Elektro,Electrical,45,33,front wheel drive ,,P00053940123758,Hyundai,SX2,45 PS / 33 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN059.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Hyundai,Hyundai,Kona,Kona,K0005394,Kona Electric (SX2) 2023 - ,SUV,Kona Electric,SX2,2023,,33,53,P00053940123759,Kona Elektro,Electrical,68,50,front wheel drive ,,P00053940123759,Hyundai,SX2,68 PS / 50 kW,https://images002.bmf-application.com/optimized/PKW/240x120/HYUN059.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Jaguar,Jaguar,I-Pace,I-Pace,K0004393,I-Pace (DH (X590)) 2018 - 2022,SUV,I-Pace,DH (X590),2018,2022,172,172,P00043930100788,I-Pace EV400 AWD,Electrical,234,172,All-wheel drive,,P00043930100788,Jaguar,DH (X590),234 PS / 172 kW,https://images002.bmf-application.com/optimized/PKW/240x120/JAGU009.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Jeep,Jeep,Avenger,Avenger,K0005204,Avenger (FH1) 2023 - ,SUV,Avenger,FH1,2023,,62,62,P00052040111104,Avenger BEV,Electrical,84,62,front wheel drive ,,P00052040111104,Jeep,FH1,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/JEEP009.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV3,EV3,K0005557,EV3 (SV1) 2024 - ,SUV,EV3,SV1,2024,,50,50,P00055570126143,EV3,Electrical,68,50,front wheel drive ,,P00055570126143,Kia,SV1,68 PS / 50 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA046.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
