source_marker,production_allowed,scraped_at_utc,source_provider,source_page,visual_model_key,make_key,make_name,model_key,model_name,body_type_key,body_name,body_style,model_bodywork,model_type,year_from,year_to,representative_vehicle_id,representative_image_url,reference_url,variant_count,power_kw_values,drive_values
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Skoda|Enyaq|K0005681|2025|,Skoda,Skoda,Enyaq,Enyaq,K0005681,Enyaq RS Coupé (NY/Facelift) 2025 - ,SUV,Enyaq RS Coupé,NY,2025,,P00056810127257,https://images002.bmf-application.com/optimized/PKW/240x120/SKODA062.png,https://www.ronal-wheels.com/int/configurator-promo,1,77,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ssangyong|Korando|K0004678|2019|2023,Ssangyong,Ssangyong,Korando,Korando,K0004678,Korando (CW/CWN/EK) 2019 - 2023,Offroad,Korando,CW/CWN/EK,2019,2023,P00046780108662,https://images002.bmf-application.com/optimized/PKW/240x120/SSANG003.png,https://www.ronal-wheels.com/int/configurator-promo,2,66|75,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Ssangyong|Korando|K0005739|2024|,Ssangyong,Ssangyong,Korando,Korando,K0005739,Korando (CW/CWN/EK) 2024 - ,Offroad,Korando,CW/CWN/EK,2024,,P00057390122444,https://images002.bmf-application.com/optimized/PKW/240x120/KGM007.png,https://www.ronal-wheels.com/int/configurator-promo,1,66,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Subaru|Solterra|K0005110|2022|2025,Subaru,Subaru,Solterra,Solterra,K0005110,Solterra (EAM1S(M)) 2022 - 2025,SUV,Solterra,EAM1S(M),2022,2025,P00051100109976,https://images002.bmf-application.com/optimized/PKW/240x120/SUB011.png,https://www.ronal-wheels.com/int/configurator-promo,1,118,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Tesla|Model%203|K0004570|2019|2023,Tesla,Tesla,Model%203,Model 3,K0004570,Model 3 (003) 2019 - 2023,Saloon,Model 3,003,2019,2023,P00045700102515,https://images002.bmf-application.com/optimized/PKW/240x120/TESLA004.png,https://www.ronal-wheels.com/int/configurator-promo,5,88|90|100|153|155,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Tesla|Model%203|K0005367|2023|,Tesla,Tesla,Model%203,Model 3,K0005367,Model 3 Highland (003/Facelift) 2023 - ,Saloon,Model 3 Highland,003,2023,,P00053670122254,https://images002.bmf-application.com/optimized/PKW/240x120/TESLA009.png,https://www.ronal-wheels.com/int/configurator-promo,5,88|90|153|155|190,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Tesla|Model%20S|K0003521|2013|2016,Tesla,Tesla,Model%20S,Model S,K0003521,Model S (002) 2013 - 2016,Saloon,Model S,002,2013,2016,P00035210083515,https://images002.bmf-application.com/optimized/PKW/240x120/TESLA001.png,https://www.ronal-wheels.com/int/configurator-promo,8,52|60|66|67|69|90|158|169,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Tesla|Model%20S|K0004367|2016|2022,Tesla,Tesla,Model%20S,Model S,K0004367,Model S (002/Facelift) 2016 - 2022,Saloon,Model S,002,2016,2022,P00043670100209,https://images002.bmf-application.com/optimized/PKW/240x120/TESLA003.png,https://www.ronal-wheels.com/int/configurator-promo,6,90|158|169|177|180|186,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Tesla|Model%20Y|K0005021|2021|2024,Tesla,Tesla,Model%20Y,Model Y,K0005021,Model Y (003/005) 2021 - 2024,SUV,Model Y,003/005,2021,2024,P00050210108663,https://images002.bmf-application.com/optimized/PKW/240x120/TESLA005.png,https://www.ronal-wheels.com/int/configurator-promo,12,88|90|100|114|120|125|127|153|155|179|185|190,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Tesla|Model%20Y|K0005797|2025|,Tesla,Tesla,Model%20Y,Model Y,K0005797,Model Y (003/005) 2025 - ,SUV,Model Y,003/005,2025,,P00057970128367,https://images002.bmf-application.com/optimized/PKW/240x120/TESLA010.png,https://www.ronal-wheels.com/int/configurator-promo,14,88|114|120|125|127|153|155|165|169|175|179|180|185|190,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Toyota|bZ4X|K0005109|2022|2025,Toyota,Toyota,bZ4X,bZ4X,K0005109,bZ4X (EAM1(M)) 2022 - 2025,SUV,bZ4X,EAM1(M),2022,2025,P00051090109971,https://images002.bmf-application.com/optimized/PKW/240x120/TOY028.png,https://www.ronal-wheels.com/int/configurator-promo,2,73|118,All-wheel drive|front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Toyota|Proace|K0004730|2020|,Toyota,Toyota,Proace,Proace,K0004730,Proace (E) 2020 - ,Van,Proace,E,2020,,P00047300108579,https://images002.bmf-application.com/optimized/PKW/240x120/TOY019.png,https://www.ronal-wheels.com/int/configurator-promo,3,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Toyota|Proace|K0004071|2016|,Toyota,Toyota,Proace,Proace,K0004071,Proace Verso (V) 2016 - ,Van,Proace Verso,V,2016,,P00040710106046,https://images002.bmf-application.com/optimized/PKW/240x120/TOPRV16X.png,https://www.ronal-wheels.com/int/configurator-promo,2,57|62,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Volvo|C30_2fS40_2fV50_2fC70|K0002918|2009|,Volvo,Volvo,C30_2fS40_2fV50_2fC70,C30/S40/V50/C70,K0002918,C30 (M/Facelift) 2009 - ,Coupe,C30,M,2009,,P00029180038775,https://images002.bmf-application.com/optimized/PKW/240x120/VOC3010X.png,https://www.ronal-wheels.com/int/configurator-promo,2,82|89,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Volvo|C40|K0005026|2021|,Volvo,Volvo,C40,C40,K0005026,C40 (X) 2021 - ,SUV,C40,X,2021,,P00050260109945,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO019.png,https://www.ronal-wheels.com/int/configurator-promo,5,80|120|128|160|183,All-wheel drive|front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Volvo|EC40|K0005440|2024|,Volvo,Volvo,EC40,EC40,K0005440,EC40 (X) 2024 - ,SUV,EC40,X,2024,,P00054400124085,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO027.png,https://www.ronal-wheels.com/int/configurator-promo,4,101|120|128|183,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Volvo|EX30|K0005359|2024|,Volvo,Volvo,EX30,EX30,K0005359,EX30 (2) 2024 - ,SUV,EX30,2,2024,,P00053590122198,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO025.png,https://www.ronal-wheels.com/int/configurator-promo,2,75|116,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Volvo|EX40|K0005441|2024|,Volvo,Volvo,EX40,EX40,K0005441,EX40 (X) 2024 - ,SUV,EX40,X,2024,,P00054410124089,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO028.png,https://www.ronal-wheels.com/int/configurator-promo,4,101|120|128|183,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Volvo|XC40|K0004361|2017|2022,Volvo,Volvo,XC40,XC40,K0004361,XC40 (X) 2017 - 2022,SUV,XC40,X,2017,2022,P00043610107071,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO005.png,https://www.ronal-wheels.com/int/configurator-promo,1,160,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,Volvo|XC40|K0005106|2022|,Volvo,Volvo,XC40,XC40,K0005106,XC40 (X/Facelift) 2022 - ,SUV,XC40,X,2022,,P00051060109181,https://images002.bmf-application.com/optimized/PKW/240x120/VOLVO020.png,https://www.ronal-wheels.com/int/configurator-promo,5,80|120|128|160|183,All-wheel drive|front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|Crafter|K0004214|2017|,VW,VW,Crafter,Crafter,K0004214,Crafter (SYN../SZN..) 2017 - ,Transporter,Crafter,SYN../SZN..,2017,,P00042140101560,https://images002.bmf-application.com/optimized/PKW/240x120/VWCRA17Y.png,https://www.ronal-wheels.com/int/configurator-promo,1,100,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|Crafter|K0004598|2019|,VW,VW,Crafter,Crafter,K0004598,Crafter Camper (SYM...) 2019 - ,Camper,Crafter Camper,SYM...,2019,,P00045980104044,noimage.png,https://www.ronal-wheels.com/int/configurator-promo,1,100,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|Golf%20VI|K0002591|2008|2012,VW,VW,Golf%20VI,Golf VI,K0002591,Golf (1K) 2008 - 2012,Hatchback,Golf,1K,2008,2012,P00025910096580,https://images002.bmf-application.com/optimized/PKW/240x120/VW0012.png,https://www.ronal-wheels.com/int/configurator-promo,1,65,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|Golf%20VII|K0004076|2014|2017,VW,VW,Golf%20VII,Golf VII,K0004076,e-Golf (AU) 2014 - 2017,Hatchback,e-Golf,AU,2014,2017,P00040760085758,https://images002.bmf-application.com/optimized/PKW/240x120/VW0046.png,https://www.ronal-wheels.com/int/configurator-promo,1,85,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|Golf%20VII|K0004228|2017|2020,VW,VW,Golf%20VII,Golf VII,K0004228,e-Golf (AU/Facelift) 2017 - 2020,Hatchback,e-Golf,AU,2017,2020,P00042280098181,https://images002.bmf-application.com/optimized/PKW/240x120/VW0054.png,https://www.ronal-wheels.com/int/configurator-promo,1,100,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.3|K0004801|2020|2023,VW,VW,ID.3,ID.3,K0004801,ID.3 (E1) 2020 - 2023,Hatchback,ID.3,E1,2020,2023,P00048010106039,https://images002.bmf-application.com/optimized/PKW/240x120/VW082.png,https://www.ronal-wheels.com/int/configurator-promo,5,70,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.3|K0005277|2023|,VW,VW,ID.3,ID.3,K0005277,ID.3 (E1/Facelift) 2023 - ,Hatchback,ID.3,E1,2023,,P00052770111236,https://images002.bmf-application.com/optimized/PKW/240x120/VW123.png,https://www.ronal-wheels.com/int/configurator-promo,7,70,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.4|K0004831|2020|,VW,VW,ID.4,ID.4,K0004831,ID.4 Pro (E2) 2020 - ,SUV,ID.4 Pro,E2,2020,,P00048310106791,https://images002.bmf-application.com/optimized/PKW/240x120/VW091.png,https://www.ronal-wheels.com/int/configurator-promo,6,70|77|89,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.4|K0005392|2021|,VW,VW,ID.4,ID.4,K0005392,ID.4 Pure (E2) 2021 - ,SUV,ID.4 Pure,E2,2021,,P00053920107983,https://images002.bmf-application.com/optimized/PKW/240x120/VW091P.png,https://www.ronal-wheels.com/int/configurator-promo,3,70,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.5|K0005008|2022|,VW,VW,ID.5,ID.5,K0005008,ID.5 (E2) 2022 - ,SUV,ID.5,E2,2022,,P00050080108578,https://images002.bmf-application.com/optimized/PKW/240x120/VW105.png,https://www.ronal-wheels.com/int/configurator-promo,6,70|77|89,All-wheel drive|rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.7|K0005326|2023|,VW,VW,ID.7,ID.7,K0005326,ID.7 (ED) 2023 - ,Saloon,ID.7,ED,2023,,P00053260111625,https://images002.bmf-application.com/optimized/PKW/240x120/VW127.png,https://www.ronal-wheels.com/int/configurator-promo,2,89,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.7|K0005569|2024|,VW,VW,ID.7,ID.7,K0005569,ID.7 GTX (ED) 2024 - ,Saloon,ID.7 GTX,ED,2024,,P00055690124439,https://images002.bmf-application.com/optimized/PKW/240x120/VW138.png,https://www.ronal-wheels.com/int/configurator-promo,1,90,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.7|K0005567|2024|,VW,VW,ID.7,ID.7,K0005567,ID.7 Tourer (ED) 2024 - ,Estate,ID.7 Tourer,ED,2024,,P00055670124437,https://images002.bmf-application.com/optimized/PKW/240x120/VW139.png,https://www.ronal-wheels.com/int/configurator-promo,2,89,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.7|K0005568|2024|,VW,VW,ID.7,ID.7,K0005568,ID.7 Tourer GTX (ED) 2024 - ,Estate,ID.7 Tourer GTX,ED,2024,,P00055680124440,https://images002.bmf-application.com/optimized/PKW/240x120/VW140.png,https://www.ronal-wheels.com/int/configurator-promo,1,90,All-wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.Buzz|K0005108|2022|,VW,VW,ID.Buzz,ID.Buzz,K0005108,ID.Buzz (EB/EBN) 2022 - ,Van,ID.Buzz,EB/EBN,2022,,P00051080109969,https://images002.bmf-application.com/optimized/PKW/240x120/VW108.png,https://www.ronal-wheels.com/int/configurator-promo,5,70|89,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|ID.Buzz|K0005139|2022|,VW,VW,ID.Buzz,ID.Buzz,K0005139,ID.Buzz Cargo (EB/EBN) 2022 - ,Transporter,ID.Buzz Cargo,EB/EBN,2022,,P00051390109970,https://images002.bmf-application.com/optimized/PKW/240x120/VW109.png,https://www.ronal-wheels.com/int/configurator-promo,3,70|89,rear wheel drive
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|UP|K0003083|2011|2016,VW,VW,UP,UP,K0003083,UP (AA) 2011 - 2016,Hatchback,UP,AA,2011,2016,P00030830083464,https://images002.bmf-application.com/optimized/PKW/240x120/VW0002.png,https://www.ronal-wheels.com/int/configurator-promo,1,60,front wheel drive 
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,https://www.ronal-wheels.com/int/configurator-promo,VW|UP|K0004119|2016|,VW,VW,UP,UP,K0004119,UP (AA/Facelift) 2016 - ,Hatchback,UP,AA,2016,,P00041190096123,https://images002.bmf-application.com/optimized/PKW/240x120/VW0047.png,https://www.ronal-wheels.com/int/configurator-promo,2,60|61,front wheel drive 
